Ticker,Last,Current,Expected,Return,Obs,Nop,Pnop,Adj_R2,F_stat,RSE,SPY,Sector
A,2017-06-06,59.91,73.4845864949,0.226582982722,65.0,2,1,0.796060431423,125.909226705,0.199008291219,0.092777,Health Care
AAL,2017-04-27,50.0,35.0840854868,-0.298318290263,47.0,1,1,0.681294912143,99.3340622808,0.54546048962,0.121633,Industrials
AAP,2017-05-24,110.34,177.45546602,0.608260522205,57.0,5,2,0.94983729472,213.073444633,0.145731312532,0.035205,Consumer Discretionary
AAPL,2017-05-03,150.56,129.420834892,-0.140403593971,62.0,4,1,0.975787526928,615.590659183,0.247342519715,3.697689,Information Technology
ABC,2017-05-04,92.78,109.720073285,0.182583242991,58.0,7,1,0.953593214506,168.324093567,0.155330048529,0.072017,Health Care
ABT,2017-05-03,50.11,74.9303843921,0.495317988268,64.0,3,1,0.912167440651,219.091290925,0.125944910868,0.416223,Health Care
ACN,2017-06-22,128.16,84.1584343547,-0.343333065272,60.0,2,2,0.79883350139,118.144695831,0.293611409339,0.377255,Information Technology
ADBE,2017-06-28,146.2,207.565610411,0.419737417312,65.0,2,1,0.877926543154,231.137247742,0.203266290717,0.349729,Information Technology
ADI,2017-05-31,79.55,257.494606817,2.23689009198,64.0,2,1,0.878063251239,227.830653557,0.138816517344,0.139959,Information Technology
ADM,2017-05-02,41.78,38.8886355266,-0.0692045110917,60.0,2,1,0.889490206839,238.444667582,0.152212752705,0.111474,Consumer Staples
ADP,2017-05-04,115.63,103.031386915,-0.108956266409,64.0,2,1,0.959664139607,750.442806058,0.0954551378523,0.218487,Information Technology
ADS,2017-05-08,240.71,445.972349662,0.852737109641,62.0,5,1,0.925874044171,153.384724251,0.231135092597,0.06297,Information Technology
ADSK,2017-05-31,111.52,261.82572551,1.34779165629,62.0,2,1,0.867397992296,200.511600338,0.244549908687,0.101515,Information Technology
AEE,2017-05-05,56.27,54.2212573262,-0.0364091465046,62.0,5,1,0.791151306573,47.2154959257,0.140463924042,0.063516,Utilities
AEP,2017-07-27,70.67,71.3959989112,0.0102730849189,64.0,3,1,0.955874144299,455.911450698,0.0937453284453,0.159211,Utilities
AES,2017-05-08,11.1,9.75778831144,-0.120919971942,59.0,3,1,0.754536502663,60.429226245,0.242394652175,0.034809,Utilities
AET,2017-05-02,153.9,151.052959685,-0.0184992872977,61.0,3,1,0.952795917695,404.69216863,0.149600589158,0.243145,Health Care
AFL,2017-05-03,77.12,73.7921438096,-0.0431516622202,63.0,5,1,0.84692478485,69.6059289341,0.145808878013,0.146964,Financials
AIG,2017-05-04,65.17,39.3169356066,-0.396701924096,64.0,3,1,0.878485899914,152.81945046,0.554866372558,0.266011,Financials
AIV,2017-05-05,44.01,59.1488003853,0.343985466606,63.0,2,1,0.827836944287,150.061859797,0.198739325384,0.031934,Real Estate
AIZ,2017-05-04,104.94,129.159538644,0.230794155172,50.0,3,1,0.84643443507,91.0273168602,0.160888865714,0.027722,Financials
AJG,2017-04-28,58.03,53.1122107491,-0.0847456358942,63.0,6,1,0.923449494954,125.653801332,0.115704242058,0.049335,Financials
AKAM,2017-05-09,46.01,61.9037117555,0.345440377211,63.0,3,1,0.889748489785,167.783524504,0.355379690696,0.042779,Information Technology
ALB,2017-05-04,116.37,91.7823542233,-0.211288526052,62.0,3,2,0.941807707287,330.082927571,0.177612966275,0.061468,Materials
ALGN,2017-05-04,157.26,172.897799751,0.0994391437803,62.0,4,1,0.909185682436,153.67506302,0.287887919976,0.056729,Health Care
ALK,2017-05-05,87.98,144.080694119,0.63765280881,64.0,3,2,0.959714962076,501.285347667,0.19452275765,0.051165,Industrials
ALL,2017-05-02,89.68,87.1374003097,-0.0283519144773,63.0,3,2,0.914943583019,223.309317983,0.112413527267,0.153532,Financials
ALXN,2017-07-27,133.92,156.266408665,0.166863863988,62.0,4,1,0.93811015039,232.155510694,0.353850750196,0.137432,Health Care
AMAT,2017-05-25,46.04,51.6141332706,0.121071530639,64.0,2,1,0.666648810139,63.9949379456,0.199491112139,0.239804,Information Technology
AMD,2017-05-08,14.12,12.9485695177,-0.0829624987496,64.0,2,1,0.681527750781,68.4097168663,0.421216156452,0.049903,Information Technology
AME,2017-05-08,61.6,67.9588921839,0.103228769219,63.0,5,1,0.975774092904,500.448739078,0.125887884292,0.066718,Industrials
AMG,2017-05-05,178.84,136.918786071,-0.234406251002,63.0,2,1,0.85740462579,187.398356516,0.212357885895,0.047564,Financials
AMGN,2017-07-26,172.15,185.499934153,0.077548266933,64.0,2,1,0.881824247007,236.052141214,0.161936091651,0.622331,Health Care
AMP,2017-05-03,142.5,130.926118631,-0.0812202201306,41.0,3,1,0.910050194602,135.897485781,0.172879094702,0.099297,Financials
AMT,2017-07-27,134.86,202.715519076,0.503155265285,63.0,3,1,0.913028424316,217.958862182,0.315139666266,0.274353,Real Estate
AMZN,2017-04-28,1046.0,2236.25585238,1.13791190476,63.0,4,1,0.947828332848,282.596122206,0.275105633716,1.925055,Consumer Discretionary
AN,2017-04-25,42.27,33.6371082186,-0.204232121632,63.0,2,1,0.884757579132,238.998167225,0.196977988489,0.013286,Consumer Discretionary
ANSS,2017-05-04,127.58,166.810493453,0.307497205306,64.0,4,1,0.946784423638,281.215976067,0.208938489746,0.050529,Information Technology
ANTM,2017-07-26,183.52,212.487228067,0.157842349974,60.0,3,1,0.921588599735,232.147202236,0.139251663436,0.237598,Health Care
AON,2017-05-09,135.91,142.404544663,0.0477856277182,63.0,2,1,0.926273441962,390.472633266,0.15751203589,0.171557,Financials
APA,2017-05-05,50.22,32.6338872351,-0.350181456887,66.0,4,1,0.784172783189,60.0417089887,0.218950727525,0.087987,Energy
APC,2017-07-24,47.32,37.8414067323,-0.200308395345,65.0,2,1,0.873196177467,221.358322965,0.174869304986,0.115099,Energy
APD,2017-04-27,143.65,196.621880542,0.368756564857,63.0,2,1,0.926466732594,391.577893837,0.132709624063,0.149106,Materials
APH,2017-05-04,75.84,66.1355278349,-0.127959812303,64.0,4,1,0.968435336758,484.225702007,0.140361810735,0.109686,Information Technology
ARE,2017-05-02,120.85,136.899428342,0.132804537375,63.0,3,1,0.873830688923,144.134391532,0.144531848644,0.051916,Real Estate
ARNC,2017-05-02,25.12,32.4612267538,0.29224628797,64.0,2,1,0.760217573862,100.869093671,0.244264312839,0.051462,Industrials
ATVI,2017-05-04,61.17,47.6891057199,-0.220384081741,64.0,3,1,0.822428175245,98.2620048476,0.352603588035,0.199161,Information Technology
AVB,2017-05-02,190.55,197.263839808,0.035234005817,63.0,3,1,0.938018739655,313.76744796,0.161202607803,0.123037,Real Estate
AVY,2017-05-02,91.82,132.982777227,0.448298597549,64.0,5,1,0.785872100535,47.2433363026,0.148810845504,0.039065,Materials
AWK,2017-05-03,80.8,93.2682407493,0.154309910263,33.0,1,1,0.931275638268,434.628187639,0.149271086821,0.068082,Utilities
AXP,2017-07-25,83.85,89.9081466616,0.0722498111108,64.0,4,3,0.855765888107,94.447469262,0.171792892685,0.302279,Financials
AYI,2017-06-29,203.32,190.976363955,-0.0607103877867,60.0,3,1,0.970222132361,641.779101479,0.156508257503,0.041214,Industrials
AZO,2017-06-14,529.01,684.283197261,0.293516563506,64.0,3,1,0.963300386346,552.213108243,0.158124843886,0.068201,Consumer Discretionary
BA,2017-07-26,241.0,219.891850605,-0.0875856821361,64.0,2,1,0.881211459304,234.677093813,0.202601754043,0.556834,Industrials
BAC,2017-05-02,24.11,22.691171321,-0.0588481409808,63.0,3,1,0.828804385168,101.052936384,0.224995847766,1.123906,Financials
BAX,2017-05-04,60.38,54.8107503294,-0.0922366623146,63.0,2,1,0.915732522653,337.876207714,0.125858435562,0.145168,Health Care
BBBY,2017-06-30,30.42,37.1011004001,0.219628547011,66.0,5,2,0.821839131547,60.967762859,0.127251599022,0.021283,Consumer Discretionary
BBT,2017-04-24,46.88,41.9328579434,-0.105527774244,65.0,2,1,0.715440639441,81.4545681336,0.12142065092,0.177007,Financials
BBY,2017-06-05,57.05,36.204713402,-0.365386268151,64.0,2,1,0.362273087577,18.8941832881,0.267928556006,0.068886,Consumer Discretionary
BCR,2017-04-27,321.41,370.672369416,0.153269560426,65.0,2,1,0.972984156189,1153.49011715,0.0990532938519,0.110229,Health Care
BDX,2017-05-02,201.67,229.891379472,0.139938411625,63.0,2,1,0.94448073499,528.364740495,0.127999269321,0.218064,Health Care
BEN,2017-04-28,45.9,50.2988295429,0.0958350662933,64.0,2,1,0.876328898412,224.207846825,0.185560225336,0.076358,Financials
BIIB,2017-07-25,287.95,319.050971097,0.108008234404,64.0,4,2,0.94284991153,260.840124557,0.194400607604,0.28362,Health Care
BK,2017-05-08,52.86,46.5984475673,-0.118455399786,63.0,3,1,0.64634119153,38.7700700177,0.149475107889,0.26352,Financials
BLK,2017-05-09,425.51,362.879356892,-0.147189591568,63.0,4,1,0.896949442563,135.911607521,0.254377070588,0.243823,Financials
BLL,2017-05-08,42.29,42.5733379213,0.00669987990832,64.0,3,1,0.940931259049,335.517989074,0.157474900643,0.070056,Materials
BMY,2017-07-27,54.24,39.969354832,-0.263101865192,65.0,3,1,0.93606609806,313.344616643,0.139257420826,0.43088,Health Care
BRKB,2017-05-05,173.05,204.819531555,0.183585851226,64.0,2,1,0.938786099141,484.088999525,0.0943783996542,1.535148,Financials
BSX,2017-05-03,27.05,19.864818375,-0.265625938077,63.0,3,1,0.832639648316,103.819370849,0.233618584462,0.179122,Health Care
BWA,2017-07-27,47.02,49.4341218479,0.0513424467858,62.0,2,1,0.923640106334,369.9243383,0.191542323802,0.043554,Consumer Discretionary
BXP,2017-05-08,121.21,125.501315347,0.0354039711831,63.0,3,1,0.950816698881,400.5301521,0.131443680677,0.086219,Real Estate
C,2017-05-01,67.6,63.2167244916,-0.064841353675,63.0,3,1,0.935017552418,298.367932455,0.272587054264,0.861886,Financials
CA,2017-05-12,31.1,30.7356406826,-0.0117157336778,55.0,2,1,0.805024619831,112.479022206,0.0969135241026,0.051181,Information Technology
CAG,2017-07-21,34.35,25.4394966489,-0.259403299886,65.0,2,1,0.886968816465,252.107714165,0.127783769622,0.065788,Consumer Staples
CAH,2017-05-02,76.6,58.9380427202,-0.230573854828,63.0,4,1,0.804166506877,64.6488715891,0.163969717463,0.114934,Health Care
CAT,2017-05-03,114.37,111.213183514,-0.0276017879371,63.0,3,1,0.898719309575,184.38670797,0.179401908152,0.298248,Industrials
CB,2017-05-04,142.98,147.957575089,0.0348130863663,63.0,3,1,0.965985382994,587.915263862,0.119694319751,0.321877,Financials
CBG,2017-05-10,37.69,30.232704462,-0.197858730114,52.0,2,1,0.746917391671,76.2576149479,0.261709582079,0.053433,Real Estate
CBS,2017-05-04,67.56,87.01563326,0.287975625518,45.0,6,1,0.918965346326,84.1629296951,0.191258587768,0.115471,Consumer Discretionary
CCI,2017-05-04,100.19,121.420331719,0.21190070585,64.0,2,1,0.841415098232,168.131771681,0.412138295412,0.167971,Real Estate
CELG,2017-07-27,134.15,338.223832013,1.52123616856,65.0,3,2,0.934287299699,304.312180178,0.295366011444,0.502063,Health Care
CERN,2017-04-28,63.52,67.9820232522,0.0702459580005,63.0,3,1,0.966944401362,605.542602518,0.171043612586,0.090463,Health Care
