Ticker,Last,Current,Expected,Return,Obs,Nop,Pnop,Adj_R2,F_stat,RSE,SPY,Sector
AIZ,2017-05-04,105.47,129.159538644,0.22460925992,50.0,3,1,0.84643443507,91.0273168602,0.160888865714,0.027722,Financials
AJG,2017-07-28,59.41,48.9634266375,-0.175838635961,64.0,6,1,0.928142809071,136.623162683,0.115164682435,0.049335,Financials
AKAM,2017-05-09,46.89,61.9037117555,0.320190056632,63.0,3,1,0.889748489785,167.783524504,0.355379690696,0.042779,Information Technology
ALB,2017-05-04,116.5,91.7823542233,-0.212168633276,62.0,3,2,0.941807707287,330.082927571,0.177612966275,0.061468,Materials
ALGN,2017-05-04,173.06,172.897799751,-0.00093724863698,62.0,4,1,0.909185682436,153.67506302,0.287887919976,0.056729,Health Care
ALK,2017-05-05,86.32,144.080694119,0.669146132056,64.0,3,2,0.959714962076,501.285347667,0.19452275765,0.051165,Industrials
ALL,2017-05-02,90.5,87.1374003097,-0.0371557976832,63.0,3,2,0.914943583019,223.309317983,0.112413527267,0.153532,Financials
ALXN,2017-07-27,137.99,156.266408665,0.132447341585,62.0,4,1,0.93811015039,232.155510694,0.353850750196,0.137432,Health Care
AMAT,2017-05-25,45.25,51.6141332706,0.140643829185,64.0,2,1,0.666648810139,63.9949379456,0.199491112139,0.239804,Information Technology
AMD,2017-05-08,13.95,12.9485695177,-0.0717871313509,64.0,2,1,0.681527750781,68.4097168663,0.421216156452,0.049903,Information Technology
AME,2017-05-08,61.85,67.9588921839,0.0987694775082,63.0,5,1,0.975774092904,500.448739078,0.125887884292,0.066718,Industrials
AMG,2017-05-05,178.65,136.918786071,-0.233592017516,63.0,2,1,0.85740462579,187.398356516,0.212357885895,0.047564,Financials
AMGN,2017-07-26,174.54,185.499934153,0.0627932517046,64.0,2,1,0.881824247007,236.052141214,0.161936091651,0.622331,Health Care
AMP,2017-05-03,144.45,130.926118631,-0.0936232701184,41.0,3,1,0.910050194602,135.897485781,0.172879094702,0.099297,Financials
AMT,2017-07-27,138.34,202.715519076,0.465342771985,63.0,3,1,0.913028424316,217.958862182,0.315139666266,0.274353,Real Estate
AMZN,2017-07-28,1020.04,5216.47738654,4.11399296747,64.0,4,1,0.945552971136,274.521982853,0.286692904929,1.925055,Consumer Discretionary
AN,2017-04-25,42.65,33.6371082186,-0.21132219886,63.0,2,1,0.884757579132,238.998167225,0.196977988489,0.013286,Consumer Discretionary
ANSS,2017-05-04,128.43,166.810493453,0.298843677124,64.0,4,1,0.946784423638,281.215976067,0.208938489746,0.050529,Information Technology
ANTM,2017-07-26,187.79,212.487228067,0.131515139609,60.0,3,1,0.921588599735,232.147202236,0.139251663436,0.237598,Health Care
AON,2017-05-09,138.67,142.035806721,0.0242720611597,63.0,2,1,0.926273441962,390.472633266,0.15751203589,0.171557,Financials
APA,2017-05-05,50.01,32.6338872351,-0.347452764744,66.0,4,1,0.784172783189,60.0417089887,0.218950727525,0.087987,Energy
APC,2017-07-24,46.32,37.8414067323,-0.183043896108,65.0,2,1,0.873196177467,221.358322965,0.174869304986,0.115099,Energy
APD,2017-04-27,143.49,196.621880542,0.370282810939,63.0,2,1,0.926466732594,391.577893837,0.132709624063,0.149106,Materials
APH,2017-05-04,76.13,66.1355278349,-0.131281651978,64.0,4,1,0.968435336758,484.225702007,0.140361810735,0.109686,Information Technology
ARE,2017-05-02,120.4,136.899428342,0.137038441377,63.0,3,1,0.873830688923,144.134391532,0.144531848644,0.051916,Real Estate
ARNC,2017-05-02,24.95,32.4612267538,0.301051172498,64.0,2,1,0.760217573862,100.869093671,0.244264312839,0.051462,Industrials
ATVI,2017-05-04,61.45,47.6891057199,-0.223936440685,64.0,3,1,0.822428175245,98.2620048476,0.352603588035,0.199161,Information Technology
AVB,2017-05-02,192.5,197.263839808,0.0247472197841,63.0,3,1,0.938018739655,313.76744796,0.161202607803,0.123037,Real Estate
AVY,2017-05-02,92.03,132.982777227,0.444993776236,64.0,5,1,0.785872100535,47.2433363026,0.148810845504,0.039065,Materials
AWK,2017-05-03,81.05,93.2682407493,0.150749423187,33.0,1,1,0.931275638268,434.628187639,0.149271086821,0.068082,Utilities
AXP,2017-07-25,84.8,89.9081466616,0.0602375785571,64.0,4,3,0.855765888107,94.447469262,0.171792892685,0.302279,Financials
AYI,2017-06-29,204.11,190.976363955,-0.0643458725432,60.0,3,1,0.970222132361,641.779101479,0.156508257503,0.041214,Industrials
AZO,2017-06-14,526.92,684.283197261,0.298647227778,64.0,3,1,0.963300386346,552.213108243,0.158124843886,0.068201,Consumer Discretionary
BA,2017-07-26,241.27,219.891850605,-0.0886067451188,64.0,2,1,0.881211459304,234.677093813,0.202601754043,0.556834,Industrials
BAC,2017-05-02,24.03,22.691171321,-0.0557148846877,63.0,3,1,0.828804385168,101.052936384,0.224995847766,1.123906,Financials
BAX,2017-05-04,60.73,54.8107503294,-0.097468296897,63.0,2,1,0.915732522653,337.876207714,0.125858435562,0.145168,Health Care
BBBY,2017-06-30,29.3,37.1011004001,0.266249160412,66.0,5,2,0.821839131547,60.967762859,0.127251599022,0.021283,Consumer Discretionary
BBT,2017-07-28,46.88,45.4370680829,-0.0307792644436,66.0,2,1,0.738212317645,92.6464063843,0.121190587482,0.177007,Financials
BBY,2017-06-05,57.64,36.204713402,-0.37188214084,64.0,2,1,0.362273087577,18.8941832881,0.267928556006,0.068886,Consumer Discretionary
BCR,2017-07-28,320.38,427.086601512,0.333062617867,66.0,2,1,0.974338163842,1234.97211838,0.0996017222234,0.110229,Health Care
BDX,2017-05-02,201.98,229.891379472,0.138188827965,63.0,2,1,0.94448073499,528.364740495,0.127999269321,0.218064,Health Care
BEN,2017-07-28,44.69,53.7243517872,0.202156003293,65.0,2,1,0.877815719426,230.899483712,0.184508851686,0.076358,Financials
BIIB,2017-07-25,287.44,319.050971097,0.109974154943,64.0,4,2,0.94284991153,260.840124557,0.194400607604,0.28362,Health Care
BK,2017-05-08,52.66,46.3870368411,-0.119121974153,63.0,3,1,0.646341191531,38.7700700179,0.149475107888,0.26352,Financials
BLK,2017-05-09,424.0,362.879356892,-0.144152460161,63.0,4,1,0.896949442563,135.911607521,0.254377070588,0.243823,Financials
BLL,2017-05-08,41.89,42.5733379213,0.0163126741782,64.0,3,1,0.940931259049,335.517989074,0.157474900643,0.070056,Materials
BMY,2017-07-27,55.27,39.969354832,-0.276834542573,65.0,3,1,0.93606609806,313.344616643,0.139257420826,0.43088,Health Care
BRKB,2017-05-05,174.0,204.819531555,0.177123744567,64.0,2,1,0.938786099141,484.088999525,0.0943783996542,1.535148,Financials
BSX,2017-05-03,27.01,19.864818375,-0.264538379304,63.0,3,1,0.832639648316,103.819370849,0.233618584462,0.179122,Health Care
BWA,2017-07-27,46.91,49.4341218479,0.0538077562965,62.0,2,1,0.923640106334,369.9243383,0.191542323802,0.043554,Consumer Discretionary
BXP,2017-05-08,122.33,125.501315347,0.0259242650789,63.0,3,1,0.950816698881,400.5301521,0.131443680677,0.086219,Real Estate
C,2017-05-01,67.43,63.2167244916,-0.0624836943264,63.0,3,1,0.935017552418,298.367932455,0.272587054264,0.861886,Financials
CA,2017-05-12,30.94,30.7356406826,-0.00660501995412,55.0,2,1,0.805024619831,112.479022206,0.0969135241026,0.051181,Information Technology
CAG,2017-07-21,34.24,25.4394966489,-0.257024046468,65.0,2,1,0.886968816465,252.107714165,0.127783769622,0.065788,Consumer Staples
CAH,2017-05-02,77.61,58.9380427202,-0.240587002704,63.0,4,1,0.804166506877,64.6488715891,0.163969717463,0.114934,Health Care
CAT,2017-05-03,114.1,111.213183514,-0.0253007579874,63.0,3,1,0.898719309575,184.38670797,0.179401908152,0.298248,Industrials
CB,2017-05-04,145.35,147.957575089,0.0179399730902,63.0,3,1,0.965985382994,587.915263862,0.119694319751,0.321877,Financials
CBG,2017-05-10,37.63,30.232704462,-0.196579737922,52.0,2,1,0.746917391671,76.2576149479,0.261709582079,0.053433,Real Estate
CBS,2017-05-04,67.43,87.01563326,0.290458746256,45.0,6,1,0.918965346326,84.1629296951,0.191258587768,0.115471,Consumer Discretionary
CCI,2017-05-04,100.58,121.420331719,0.207201548212,64.0,2,1,0.841415098232,168.131771681,0.412138295412,0.167971,Real Estate
CELG,2017-07-27,134.1,338.223832013,1.52217622679,65.0,3,2,0.934287299699,304.312180178,0.295366011444,0.502063,Health Care
CERN,2017-07-28,64.6,74.2564155251,0.149480116487,64.0,3,1,0.967492916341,626.013041965,0.170608202045,0.090463,Health Care
CF,2017-05-04,28.99,24.0967922192,-0.168789506065,44.0,2,1,0.868389112948,142.860345649,0.249192094087,0.03384,Materials
CHD,2017-05-04,53.3,51.3296495915,-0.0369671746438,64.0,3,2,0.990429557668,2174.25594685,0.075907412605,0.063916,Consumer Staples
CHK,2017-05-04,5.06,3.4037299329,-0.327326100217,63.0,4,1,0.812083569842,67.9834741004,0.272419258935,0.016854,Energy
CHRW,2017-05-09,65.25,68.5126691744,0.0500025927107,63.0,4,1,0.953843501004,321.314031329,0.125990992089,0.043206,Industrials
CI,2017-05-05,173.97,196.839108275,0.131454321291,64.0,3,1,0.934297462712,299.622359606,0.172490564594,0.210516,Health Care
CINF,2017-04-26,75.81,80.7356535364,0.0649736649045,63.0,4,3,0.924033586536,189.537538343,0.114460435049,0.052174,Financials
CL,2017-07-21,72.54,72.5365240171,-4.79181541244e-05,64.0,4,1,0.968838873846,490.687445429,0.0841208732899,0.300249,Consumer Staples
CLX,2017-05-03,132.77,128.722628328,-0.0304840827912,63.0,5,1,0.902827709873,116.208395189,0.139174292953,0.078702,Consumer Staples
CMA,2017-04-28,71.98,79.5199967949,0.104751275284,64.0,3,1,0.765507243948,69.5550052527,0.139409780893,0.060045,Financials
CME,2017-05-04,121.28,100.967725672,-0.167482473022,54.0,6,1,0.831848749455,44.6987370777,0.182929217439,0.192235,Financials
CMG,2017-07-26,350.5,352.985059717,0.00709004198792,42.0,3,1,0.933167432998,191.824456145,0.209357841327,0.048585,Consumer Discretionary
CMI,2017-05-02,167.22,158.389502633,-0.0528076627616,62.0,6,2,0.967444253925,303.118195222,0.180858712656,0.119858,Industrials
CMS,2017-07-28,46.3,46.1457219199,-0.00333213995821,64.0,2,1,0.945922811343,552.00069544,0.153206082498,0.060634,Utilities
CNC,2017-07-25,82.69,50.5715691805,-0.388419770462,59.0,5,1,0.885216553235,90.4598681859,0.260217228308,0.069404,Health Care
CNP,2017-05-05,28.14,32.3218256215,0.148607875675,65.0,5,2,0.917179693934,142.751469417,0.149279475548,0.056043,Utilities
COF,2017-07-28,84.97,69.6932583781,-0.179789827255,65.0,2,1,0.540141026361,38.5865511698,0.262556596833,0.183704,Financials
COG,2017-07-28,25.5,27.3048607088,0.0707788513249,64.0,3,1,0.948608311761,388.626389204,0.22140883198,0.056021,Energy
COH,2017-05-10,48.69,53.1122189804,0.0908239675575,64.0,3,1,0.878417692473,152.72249908,0.229662041823,0.063757,Consumer Discretionary
COL,2017-07-28,113.73,520.842436052,3.57963981405,62.0,3,1,0.934812826039,292.588968213,0.123903370011,0.083666,Industrials
COO,2017-06-02,246.6,324.409062117,0.315527421398,63.0,2,1,0.907394210069,304.752287337,0.20819971156,0.057832,Health Care
COP,2017-05-04,45.26,42.9638189006,-0.050733121948,64.0,3,1,0.79137436715,80.6587719503,0.273248600028,0.251702,Energy
COST,2017-06-01,152.89,217.171006845,0.420439576461,65.0,2,1,0.97586095316,1294.65300575,0.0914532261018,0.312402,Consumer Staples
CPB,2017-06-08,52.85,60.3942770716,0.142748856605,63.0,4,1,0.872321936884,106.899084711,0.135687632338,0.047278,Consumer Staples
CRM,2017-05-22,90.62,140.41263123,0.549466246191,49.0,2,0,0.842700068919,129.574764878,0.350897633603,0.285547,Information Technology
CSCO,2017-05-23,31.52,30.1496256476,-0.0434763436666,63.0,2,1,0.721843030319,81.447863541,0.135216456103,0.751992,Information Technology
CSX,2017-07-19,49.99,77.9959999708,0.560232045825,65.0,2,1,0.943655044067,536.93016287,0.182206576164,0.222088,Industrials
CTAS,2017-04-07,135.61,138.317401604,0.0199646162105,63.0,4,1,0.911922905267,161.482189773,0.134895172641,0.051105,Industrials
CTL,2017-05-05,23.28,26.1908073824,0.125034681376,63.0,1,0,0.657749501672,120.153863334,0.155746374986,0.060112,Telecommunication Services
CTSH,2017-05-05,69.32,92.293185344,0.331407751645,63.0,5,2,0.933818822382,175.964450834,0.271697148686,0.194408,Information Technology
CTXS,2017-05-08,79.71,40.2641803723,-0.494866636905,62.0,4,1,0.855220680879,91.0827235726,0.251265475829,0.059767,Information Technology
CVS,2017-05-02,79.75,88.8926870873,0.114641844355,63.0,4,3,0.937582492738,233.827763794,0.160413621141,0.370827,Consumer Staples
CVX,2017-05-04,108.12,96.1746383339,-0.110482442343,64.0,5,1,0.952626266977,254.370173682,0.114616897954,0.935073,Energy
CXO,2017-05-04,130.56,222.586842829,0.70486246039,37.0,5,1,0.859524439586,45.0544671741,0.210823513109,0.088332,Energy
D,2017-05-04,76.99,87.4714926159,0.13614096137,64.0,2,1,0.963783114325,839.260041851,0.0953178501497,0.228313,Utilities
DAL,2017-07-13,50.33,62.5365665748,0.242530629343,36.0,1,1,0.909812695997,354.081231466,0.231171198878,0.182825,Industrials
DD,2017-07-25,83.98,82.7571200862,-0.0145615612507,64.0,3,1,0.874291924153,147.053706443,0.139768492542,0.34695,Materials
DE,2017-06-02,128.91,136.647029345,0.060018845283,64.0,2,1,0.916952662286,348.801743644,0.169706108171,0.173513,Industrials
DFS,2017-05-02,60.26,59.8611926267,-0.00661811107419,34.0,5,1,0.95703060708,147.997701794,0.152233443479,0.111498,Financials
DG,2017-06-01,74.75,89.0479339515,0.191276708381,30.0,1,0,0.932350889398,400.682649955,0.0965642377663,0.085415,Consumer Discretionary
DGX,2017-07-25,109.51,105.154555545,-0.0397721162907,64.0,2,1,0.869177940631,210.285079763,0.119832472116,0.071001,Health Care
DHI,2017-07-27,35.85,37.5108494973,0.0463277405097,65.0,3,1,0.837242239379,110.740805632,0.193567896717,0.057931,Consumer Discretionary
DHR,2017-07-20,81.43,79.471883114,-0.0240466276062,64.0,3,2,0.940384496268,332.257360675,0.14543772503,0.239245,Health Care
DIS,2017-05-09,109.96,103.870998958,-0.0553746911812,62.0,2,1,0.951767073518,602.848112059,0.142214600435,0.736062,Consumer Discretionary
DISCA,2017-05-09,26.8,25.9941777716,-0.0300679935955,34.0,3,1,0.925205727017,137.070083862,0.0990718897247,0.018553,Consumer Discretionary
DISH,2017-05-01,63.94,57.5524692074,-0.0998988237823,68.0,2,1,0.827809177378,162.05159973,0.214849739628,0.069328,Consumer Discretionary
DLR,2017-05-10,113.18,131.936296651,0.165720945846,46.0,3,1,0.952522158396,301.936855873,0.127688374682,0.084491,Real Estate
DLTR,2017-05-25,71.8,235.432957416,2.27901054897,58.0,8,3,0.941546006505,115.765731051,0.211127223247,0.07901,Consumer Discretionary
DOV,2017-07-20,83.96,86.6413188359,0.0319356697942,64.0,3,1,0.896739071057,183.36830411,0.170398146285,0.061066,Industrials
DOW,2017-07-27,65.68,70.7047821356,0.0765039911017,64.0,3,1,0.77837036684,74.7526722876,0.195151839284,0.351983,Materials
DPS,2017-07-27,90.84,91.0088422624,0.00185867748098,34.0,5,1,0.978188551672,296.993385854,0.0744821249208,0.079249,Consumer Staples
DRI,2017-07-21,83.85,81.5197535109,-0.0277906558027,64.0,2,1,0.904554164476,299.530114223,0.163593536258,0.052537,Consumer Discretionary
DTE,2017-07-26,106.72,119.011334412,0.115173673278,64.0,2,1,0.961349096082,784.487407968,0.102345039455,0.090306,Utilities
DUK,2017-05-09,84.91,88.2282138785,0.0390791882991,41.0,2,0,0.879032481883,146.333639239,0.115712347566,0.280121,Utilities
DVA,2017-05-02,65.47,223.688381882,2.41665467974,63.0,5,2,0.905630688334,119.998648364,0.221687204088,0.048722,Health Care
DVN,2017-05-03,33.21,39.0813097568,0.17679342839,63.0,3,1,0.797479607161,82.3806697865,0.206521565016,0.079327,Energy
EA,2017-05-24,118.25,133.143187156,0.125946614424,62.0,1,1,0.764588284258,199.120493675,0.268033426956,0.162727,Information Technology
EBAY,2017-07-21,35.94,38.3251248697,0.0663640753945,65.0,3,0,0.641094440268,39.1066300634,0.298360571022,0.177098,Information Technology
ECL,2017-05-04,131.92,117.17863017,-0.11174476827,64.0,5,1,0.964036689306,338.757065486,0.115251207093,0.163773,Materials
ED,2017-05-04,82.38,85.8697127074,0.042361164207,63.0,2,1,0.971200940674,1046.42404736,0.0695486326526,0.118483,Utilities
EFX,2017-07-27,145.09,161.170542809,0.110831503269,65.0,5,1,0.937588603092,193.29074679,0.14969178154,0.0808,Industrials
EIX,2017-07-27,78.25,83.7396772447,0.070155619741,42.0,3,1,0.921307465948,161.005039694,0.103404500277,0.120465,Utilities
EL,2017-05-03,99.0,112.25931541,0.133932478892,65.0,2,1,0.95050367973,615.512706917,0.157485685665,0.102549,Consumer Staples
EMN,2017-05-05,83.03,99.2431166922,0.195268176469,64.0,2,1,0.891145877194,258.87810703,0.224972147576,0.059397,Materials
EMR,2017-05-04,59.53,43.3735359846,-0.27140036982,50.0,3,1,0.856779518816,98.7099459399,0.1124907173,0.183343,Industrials
EOG,2017-05-08,95.42,79.0669252484,-0.171379949189,63.0,3,1,0.936414196635,305.353472623,0.196427078493,0.255041,Energy
EQIX,2017-05-05,447.9,646.818624021,0.444113918331,65.0,3,1,0.859713249821,131.736147969,0.43582511581,0.161547,Real Estate
EQR,2017-05-04,67.71,53.4780892947,-0.210189199606,63.0,3,1,0.934095810861,293.919873683,0.142154234248,0.116204,Real Estate
EQT,2017-07-27,66.1,111.679482489,0.689553441589,65.0,4,1,0.912513182096,167.884694898,0.175090019789,0.049908,Energy
ES,2017-05-05,60.53,60.0055810786,-0.00866378525436,64.0,4,1,0.940294310133,249.043953895,0.134503643415,0.090556,Utilities
ESRX,2017-07-25,62.9,89.9775021408,0.430484930696,65.0,3,2,0.932030070601,293.530952269,0.229943176977,0.175401,Health Care
ESS,2017-05-01,264.66,403.024764079,0.522801949968,64.0,3,1,0.885627660315,163.610828088,0.217153134873,0.081751,Real Estate
ETFC,2017-05-04,41.02,34.4446251607,-0.160296802517,64.0,2,1,0.90865202886,314.33524491,0.319821041683,0.051774,Financials
ETN,2017-05-02,78.43,75.215112062,-0.0409905385443,63.0,3,1,0.903281003647,194.010764303,0.17128976049,0.16851,Industrials
ETR,2017-05-05,76.25,54.6872673421,-0.282789936498,63.0,3,1,0.897046157913,181.070539907,0.10976815715,0.064662,Utilities
EW,2017-07-28,115.51,163.291722152,0.413658749474,65.0,3,1,0.961488003264,533.60661113,0.178993643516,0.11875,Health Care
EXC,2017-05-03,38.4,34.1304378605,-0.111186514049,65.0,2,1,0.816446885981,143.336459346,0.159616548532,0.164258,Utilities
EXPD,2017-05-04,58.78,40.1147877151,-0.317543591101,64.0,3,1,0.844960911915,115.449713097,0.169448076192,0.049951,Industrials
EXPE,2017-07-28,159.5,188.864419543,0.184102943844,45.0,5,1,0.889566163436,71.8857220012,0.213631096228,0.087737,Consumer Discretionary
EXR,2017-05-05,77.92,62.5840588101,-0.19681649371,50.0,2,1,0.947244559565,440.907079114,0.201284248303,0.04548,Real Estate
F,2017-07-26,11.17,9.65206934676,-0.135893523119,64.0,1,1,0.5326987001,72.8166590025,0.304466244122,0.215858,Consumer Discretionary
FAST,2017-07-17,43.55,49.0054174769,0.125267909918,60.0,5,3,0.963247975488,310.270747983,0.129173791896,0.058035,Industrials
FCX,2017-05-05,14.6,15.2973950844,0.0477667865995,64.0,3,1,0.768531285368,70.725003737,0.32091688866,0.08113,Materials
FDX,2017-07-17,208.04,236.490388104,0.136754413113,66.0,2,1,0.885197311752,251.594416133,0.137263626358,0.244887,Industrials
FE,2017-07-27,32.15,25.1023952519,-0.219210101029,67.0,5,1,0.752159387269,41.0600361764,0.142380169831,0.065166,Utilities
FFIV,2017-05-10,121.72,141.166470899,0.159763973868,64.0,3,1,0.923591221737,254.837531465,0.268808523162,0.03883,Information Technology
FIS,2017-05-03,90.83,68.6378556409,-0.244326151702,60.0,2,0,0.897495718307,259.29285619,0.262056837596,0.139173,Information Technology
FISV,2017-04-27,126.23,146.279641963,0.158834207107,63.0,2,1,0.971247944278,1048.1837758,0.101799123356,0.127632,Information Technology
FITB,2017-05-05,26.38,22.2416074706,-0.15687613834,64.0,4,2,0.873374509964,109.632539373,0.211611410593,0.090093,Financials
FL,2017-06-06,46.02,49.8556996506,0.0833485365194,59.0,2,1,0.909640516184,292.940301728,0.219653310205,0.030516,Consumer Discretionary
FLIR,2017-07-28,36.5,37.5397940326,0.0284875077433,65.0,4,2,0.869335516672,107.451025653,0.217387146807,0.024495,Information Technology
FLR,2017-05-04,44.58,58.1891243356,0.305274211207,61.0,2,1,0.865973095073,194.835654613,0.192951390301,0.029089,Industrials
FLS,2017-05-01,41.3,46.7887901235,0.132900487252,51.0,2,1,0.864834504031,160.958445354,0.311062321544,0.028156,Industrials
FMC,2017-05-03,76.65,50.9145516395,-0.335752750952,63.0,6,2,0.965094812042,286.706709358,0.154539571441,0.047069,Materials
FOX,2017-05-10,28.91,25.4248944806,-0.120550173623,47.0,5,1,0.90288906763,86.537016477,0.147772904866,0.063442,Consumer Discretionary
FRT,2017-05-03,132.81,126.121740824,-0.0503596052689,64.0,4,1,0.963565718005,417.535175874,0.129999917103,0.044172,Real Estate
GD,2017-04-26,197.94,219.747834321,0.110173963429,64.0,3,1,0.926240324072,264.708409247,0.144417690527,0.271227,Industrials
GE,2017-07-28,25.53,24.4556539275,-0.0420817106356,64.0,2,1,0.847688181954,176.312579642,0.116229085642,1.097335,Industrials
GGP,2017-05-04,22.78,21.1986748541,-0.0694172583817,60.0,2,2,0.7036406145,71.0413050619,0.5018329289,0.063981,Real Estate
GILD,2017-05-10,75.94,106.020691235,0.396111288313,64.0,4,0,0.909361453584,159.017129138,0.295607725925,0.452251,Health Care
GIS,2017-06-29,55.33,53.3566882589,-0.0356644088403,65.0,6,1,0.944074194452,181.062220688,0.113408381612,0.148053,Consumer Staples
GLW,2017-07-26,29.25,22.9443697148,-0.215577103767,66.0,2,1,0.762520559723,105.353952334,0.269238789504,0.138676,Information Technology
GOOGL,2017-07-25,958.33,1049.25655109,0.0948802094185,51.0,3,2,0.934157514853,237.462701545,0.13724641639,1.392971,Information Technology
GPC,2017-07-28,83.93,84.7660633516,0.0099614363349,64.0,3,1,0.974176354611,793.208192858,0.0872688220234,0.056984,Consumer Discretionary
GPN,2017-05-04,94.52,109.023694001,0.153445768099,62.0,3,1,0.887257925929,161.019330043,0.200041644901,0.067072,Information Technology
GPS,2017-06-05,23.79,22.44288848,-0.0566251164343,64.0,3,2,0.85880242133,128.727762882,0.15208430306,0.024617,Consumer Discretionary
GRMN,2017-05-03,51.32,51.7342036205,0.00807099806159,63.0,2,1,0.812097174485,134.978892228,0.253504335423,0.027969,Consumer Discretionary
GS,2017-05-04,223.61,263.187275016,0.176992419911,61.0,2,1,0.782361046579,108.842971253,0.173605807507,0.3839,Financials
GT,2017-07-28,32.51,35.9713054268,0.106468945763,66.0,2,1,0.749860498067,98.4274994507,0.254318173634,0.042598,Consumer Discretionary
GWW,2017-07-27,165.23,134.175069632,-0.187949708694,64.0,2,1,0.95981278586,753.331392005,0.138018342024,0.042349,Industrials
HAL,2017-07-28,42.93,37.9465080226,-0.116084136441,65.0,3,2,0.836249515619,109.946179512,0.25112192529,0.185438,Energy
HAS,2017-05-10,105.74,142.873294408,0.351175471985,63.0,2,1,0.952246462845,619.166571665,0.145697031078,0.059889,Consumer Discretionary
HBAN,2017-04-28,13.17,11.3632886153,-0.137183856091,66.0,4,2,0.808109777375,69.4338352561,0.2325956714,0.068648,Financials
HBI,2017-05-03,23.27,17.1406668045,-0.263400653009,37.0,2,1,0.917325405881,200.721056773,0.217147912291,0.041,Consumer Discretionary
HCN,2017-07-28,73.07,63.8504662538,-0.126173994063,66.0,3,1,0.919605725129,248.838428087,0.167389473467,0.127293,Real Estate
HCP,2017-05-02,31.83,24.8504698375,-0.21927521717,65.0,3,1,0.88884849623,171.596893517,0.174743677831,0.069131,Real Estate
HD,2017-05-23,148.08,167.266960521,0.129571586445,63.0,5,2,0.943545747566,208.246872739,0.150948763589,0.829277,Consumer Discretionary
HES,2017-05-04,44.8,37.4834287141,-0.163316323346,63.0,2,1,0.821369515505,143.542607174,0.231492841538,0.05519,Energy
HIG,2017-07-27,54.82,46.6613365793,-0.14882640315,64.0,2,1,0.813280531726,138.202279903,0.22077283917,0.093204,Financials
HOG,2017-05-04,48.86,45.0864304428,-0.0772322872941,64.0,2,1,0.65217888252,60.0637939071,0.199887672959,0.040532,Consumer Discretionary
HOLX,2017-05-10,44.12,46.8003068248,0.0607503813427,64.0,2,1,0.819874341831,144.377917561,0.353247242257,0.059978,Health Care
HON,2017-07-21,136.79,154.366894785,0.128495465931,64.0,6,1,0.956284650527,230.69023356,0.122149444647,0.48528,Industrials
