Ticker,Last,Current,Expected,Return,Obs,Nop,Pnop,Adj_R2,F_stat,RSE,SPY,Sector
AEP,2017-07-27,70.88,71.3959989112,0.0072798943456,64.0,3,1,0.955874144299,455.911450698,0.0937453284453,0.159211,Utilities
AES,2017-05-08,11.08,9.65434885938,-0.128668875508,59.0,3,1,0.754536502662,60.4292262449,0.242394652175,0.034809,Utilities
AET,2017-08-03,156.79,210.586306818,0.34311057349,62.0,3,1,0.955776102507,440.448243729,0.148334494439,0.243145,Health Care
AFL,2017-08-03,81.16,92.0314747968,0.133951143381,64.0,5,1,0.854858595422,75.2118924205,0.145010918656,0.146964,Financials
AIG,2017-08-03,65.08,41.5404159675,-0.361702274623,65.0,3,1,0.877343834221,153.594599257,0.554114995917,0.266011,Financials
AIV,2017-08-02,45.63,61.019115699,0.337258726694,64.0,2,1,0.831741457029,156.711890961,0.199593645308,0.031934,Real Estate
AIZ,2017-08-03,104.94,128.096590211,0.220665048703,51.0,2,1,0.822533244258,116.871454461,0.178825921139,0.027722,Financials
AJG,2017-07-28,59.02,48.9634266375,-0.170392635759,64.0,6,1,0.928142809071,136.623162683,0.115164682435,0.049335,Financials
AKAM,2017-05-09,47.87,61.9037117555,0.293162977971,63.0,3,1,0.889748489785,167.783524504,0.355379690696,0.042779,Information Technology
ALB,2017-05-04,119.6,91.7823542233,-0.232589011511,62.0,3,2,0.941807707287,330.082927571,0.177612966275,0.061468,Materials
ALGN,2017-08-03,169.3,212.750464983,0.256647755364,63.0,4,1,0.916258003649,170.59231539,0.285329024582,0.056729,Health Care
ALK,2017-08-03,85.87,198.151712517,1.30757787955,65.0,3,2,0.958390233243,492.366808873,0.201738442146,0.051165,Industrials
ALL,2017-08-01,94.22,98.2576529417,0.0428534593683,64.0,3,2,0.921568773332,247.750498013,0.111599731163,0.153532,Financials
ALXN,2017-07-27,136.64,156.266408665,0.143635894799,62.0,4,1,0.93811015039,232.155510694,0.353850750196,0.137432,Health Care
AMAT,2017-05-25,42.82,51.6141332706,0.205374434158,64.0,2,1,0.666648810139,63.9949379456,0.199491112139,0.239804,Information Technology
AMD,2017-08-03,13.12,18.8763311697,0.43874475379,65.0,2,1,0.685037108749,70.5992705455,0.417855298462,0.049903,Information Technology
AME,2017-08-02,64.52,63.6278439523,-0.013827589084,64.0,5,1,0.976905691091,533.988960879,0.124043171591,0.066718,Industrials
AMG,2017-08-03,180.64,229.084526041,0.268182717234,64.0,2,1,0.858067129074,191.435903885,0.212682061045,0.047564,Financials
AMGN,2017-07-26,173.85,185.499934153,0.0670114130142,64.0,2,1,0.881824247007,236.052141214,0.161936091651,0.622331,Health Care
AMP,2017-08-02,147.84,157.891609514,0.0679897829649,42.0,3,1,0.914920868945,147.968103542,0.171343990973,0.099297,Financials
AMT,2017-07-27,137.57,202.715519076,0.473544516074,63.0,3,1,0.913028424316,217.958862182,0.315139666266,0.274353,Real Estate
AMZN,2017-07-28,987.58,5216.47738654,4.28208083045,64.0,4,1,0.945552971136,274.521982853,0.286692904929,1.925055,Consumer Discretionary
AN,2017-08-02,39.7,30.9723593106,-0.219839815853,64.0,2,1,0.884308695107,241.77629621,0.196938912508,0.013286,Consumer Discretionary
ANDV,2017-05-09,97.93,88.104477988,-0.100332094476,64.0,5,2,0.924271751763,154.784411278,0.295646236628,0.068446,Energy
ANSS,2017-08-03,124.32,133.99014937,0.077784341779,65.0,3,2,0.941975071592,347.324739128,0.220089898622,0.050529,Information Technology
ANTM,2017-07-26,190.48,212.487228067,0.11553563664,60.0,3,1,0.921588599735,232.147202236,0.139251663436,0.237598,Health Care
AON,2017-08-04,138.95,172.07270651,0.238378600291,64.0,2,1,0.931106047598,426.724457329,0.156237122404,0.171557,Financials
APA,2017-08-04,45.22,27.2347548436,-0.39772766821,67.0,4,1,0.779752687069,59.4157834454,0.220187012628,0.087987,Energy
APC,2017-07-24,44.89,37.8414067323,-0.157019230736,65.0,2,1,0.873196177467,221.358322965,0.174869304986,0.115099,Energy
APD,2017-08-01,147.22,198.041076805,0.345204977616,64.0,2,1,0.923487786507,381.198976699,0.137042327525,0.149106,Materials
APH,2017-08-03,77.66,76.209166649,-0.0186818613319,65.0,4,1,0.969344592266,506.930751626,0.140534716025,0.109686,Information Technology
ARE,2017-08-01,120.61,144.043992225,0.194295599248,64.0,3,1,0.879866266231,154.805188694,0.144021677535,0.051916,Real Estate
ARNC,2017-08-02,25.13,26.9377184213,0.0719346765354,65.0,2,1,0.758288889938,101.389446194,0.244118869921,0.051462,Industrials
ATVI,2017-08-03,62.01,65.1974009608,0.0514014023676,65.0,3,1,0.833800276934,108.026286886,0.351066115004,0.199161,Information Technology
AVB,2017-08-04,187.87,190.646147948,0.0147769625148,64.0,3,1,0.94000058024,330.003384768,0.159967097665,0.123037,Real Estate
AVY,2017-08-01,93.05,124.423928683,0.337172796163,65.0,5,1,0.793611442049,50.2189419758,0.152847676721,0.039065,Materials
AWK,2017-08-02,81.08,100.64767435,0.241337868156,34.0,1,1,0.934536095998,472.09459233,0.148646874441,0.068082,Utilities
AXP,2017-07-25,85.97,89.9081466616,0.0458083827107,64.0,4,3,0.855765888107,94.447469262,0.171792892685,0.302279,Financials
AYI,2017-06-29,199.87,190.976363955,-0.0444971033412,60.0,3,1,0.970222132361,641.779101479,0.156508257503,0.041214,Industrials
AZO,2017-06-14,536.82,684.283197261,0.274697658918,64.0,3,1,0.963300386346,552.213108243,0.158124843886,0.068201,Consumer Discretionary
BA,2017-07-26,237.71,219.891850605,-0.0749575087073,64.0,2,1,0.881211459304,234.677093813,0.202601754043,0.556834,Industrials
BAC,2017-07-31,24.97,23.574275258,-0.055896064957,64.0,3,1,0.82918830505,102.942401609,0.223228133016,1.123906,Financials
BAX,2017-05-04,59.88,54.8107503294,-0.0846568081255,63.0,2,1,0.915732522653,337.876207714,0.125858435562,0.145168,Health Care
BBBY,2017-06-30,30.1,37.1011004001,0.232594697677,66.0,5,2,0.821839131547,60.967762859,0.127251599022,0.021283,Consumer Discretionary
BBT,2017-07-28,48.36,45.4370680829,-0.0604411066401,66.0,2,1,0.738212317645,92.6464063843,0.121190587482,0.177007,Financials
BBY,2017-06-05,60.28,36.204713402,-0.39939095219,64.0,2,1,0.362273087577,18.8941832881,0.267928556006,0.068886,Consumer Discretionary
BCR,2017-07-28,318.58,427.086601512,0.340594517899,66.0,2,1,0.974338163842,1234.97211838,0.0996017222234,0.110229,Health Care
BDX,2017-08-03,197.05,506.209375141,1.56893872185,64.0,2,1,0.947122249053,565.213687436,0.127994659413,0.218064,Health Care
BEN,2017-07-28,43.8,53.7243517872,0.226583374136,65.0,2,1,0.877815719426,230.899483712,0.184508851686,0.076358,Financials
BIIB,2017-07-25,288.27,319.050971097,0.106778267238,64.0,4,2,0.94284991153,260.840124557,0.194400607604,0.28362,Health Care
BK,2017-08-03,54.02,53.5146709761,-0.00935448026505,64.0,4,1,0.728994362538,43.3668722078,0.136424185673,0.26352,Financials
BLK,2017-05-09,426.51,362.879356892,-0.149189100158,63.0,4,1,0.896949442563,135.911607521,0.254377070588,0.243823,Financials
BLL,2017-05-08,40.56,42.5733379213,0.0496385089084,64.0,3,1,0.940931259049,335.517989074,0.157474900643,0.070056,Materials
BMY,2017-07-27,55.95,39.969354832,-0.285623684862,65.0,3,1,0.93606609806,313.344616643,0.139257420826,0.43088,Health Care
BRKB,2017-08-04,179.92,156.842278351,-0.128266572083,65.0,1,0,0.931211045832,867.381930845,0.102725428937,1.535148,Financials
BSX,2017-08-03,26.83,20.1222573221,-0.25000904502,64.0,3,1,0.831918718296,104.939551788,0.234493102927,0.179122,Health Care
BWA,2017-07-27,46.68,49.4341218479,0.0590000395859,62.0,2,1,0.923640106334,369.9243383,0.191542323802,0.043554,Consumer Discretionary
BXP,2017-05-08,124.22,125.501315347,0.0103148876759,63.0,3,1,0.950816698881,400.5301521,0.131443680677,0.086219,Real Estate
C,2017-08-01,68.98,74.1819894301,0.0754130100041,64.0,3,1,0.935177773155,303.962952558,0.270486712047,0.861886,Financials
CA,2017-08-03,31.99,30.9325475706,-0.0330557183306,56.0,2,1,0.814206145684,121.513507235,0.096014368678,0.051181,Information Technology
CAG,2017-07-21,33.98,25.4394966489,-0.251339121574,65.0,2,1,0.886968816465,252.107714165,0.127783769622,0.065788,Consumer Staples
CAH,2017-05-02,69.14,58.9380427202,-0.14755506624,63.0,4,1,0.804166506877,64.6488715891,0.163969717463,0.114934,Health Care
CAT,2017-08-02,114.35,134.281537069,0.174302903966,64.0,3,1,0.902244016397,194.820609705,0.177911562226,0.298248,Industrials
CB,2017-08-03,149.8,167.194796374,0.11612013601,64.0,4,2,0.977212641167,676.422685486,0.100049527937,0.321877,Financials
CBG,2017-05-10,37.32,30.232704462,-0.189906096946,52.0,2,1,0.746917391671,76.2576149479,0.261709582079,0.053433,Real Estate
CBS,2017-05-04,63.62,87.01563326,0.367740227287,45.0,6,1,0.918965346326,84.1629296951,0.191258587768,0.115471,Consumer Discretionary
CCI,2017-05-04,102.02,121.420331719,0.190162043905,64.0,2,1,0.841415098232,168.131771681,0.412138295412,0.167971,Real Estate
CELG,2017-07-27,136.7,338.223832013,1.47420506227,65.0,3,2,0.934287299699,304.312180178,0.295366011444,0.502063,Health Care
CERN,2017-07-28,63.08,74.2564155251,0.177178432547,64.0,3,1,0.967492916341,626.013041965,0.170608202045,0.090463,Health Care
CF,2017-08-03,32.21,25.9062805066,-0.195706907588,45.0,2,1,0.86738223632,144.890295459,0.247642085204,0.03384,Materials
CHD,2017-08-03,50.39,52.1528489227,0.0349841024555,65.0,3,2,0.99083384878,2307.07026501,0.075354996624,0.063916,Consumer Staples
CHK,2017-08-03,4.53,4.36924593784,-0.0354865479391,64.0,4,1,0.821400223056,73.4360003941,0.27084728797,0.016854,Energy
CHRW,2017-08-03,67.22,81.4811055712,0.21215569133,64.0,4,1,0.95443144523,330.883081394,0.125038651035,0.043206,Industrials
CI,2017-08-04,172.55,217.624128539,0.261223578897,65.0,3,1,0.938143599179,324.551481338,0.171594312207,0.210516,Health Care
CINF,2017-08-02,80.3,90.7261346957,0.129839784505,64.0,4,3,0.929881754656,209.870566627,0.113678591308,0.052174,Financials
CL,2017-07-21,71.48,72.5365240171,0.0147806941396,64.0,4,1,0.968838873846,490.687445429,0.0841208732899,0.300249,Consumer Staples
CLX,2017-05-03,134.49,128.722628328,-0.0428832751297,63.0,5,1,0.902827709873,116.208395189,0.139174292953,0.078702,Consumer Staples
CMA,2017-07-31,73.86,78.1026312946,0.0574415284949,65.0,3,1,0.783472277949,78.1913873411,0.13875241221,0.060045,Financials
CME,2017-08-02,125.83,42.9572103117,-0.658609152732,59.0,3,0,0.357489985528,11.7569888373,0.506786620978,0.192235,Financials
CMG,2017-07-26,344.56,352.985059717,0.0244516476572,42.0,3,1,0.933167432998,191.824456145,0.209357841327,0.048585,Consumer Discretionary
CMI,2017-08-01,160.16,147.316109096,-0.0801941240235,63.0,6,2,0.968376188145,317.424660947,0.179392066581,0.119858,Industrials
CMS,2017-07-28,47.03,45.8185866422,-0.0257583108178,64.0,2,1,0.945922811343,552.000695439,0.153206082498,0.060634,Utilities
CNC,2017-07-25,82.38,50.5715691805,-0.386118363918,59.0,5,1,0.885216553235,90.4598681859,0.260217228308,0.069404,Health Care
CNP,2017-08-03,28.54,28.2996623237,-0.00842108186081,66.0,5,2,0.920168943622,150.843892965,0.148976941368,0.056043,Utilities
COF,2017-07-28,84.41,69.3652515144,-0.178234196015,65.0,2,1,0.540141026362,38.5865511699,0.262556596833,0.183704,Financials
COG,2017-07-28,24.71,27.3048607088,0.105012574212,64.0,3,1,0.948608311761,388.626389204,0.22140883198,0.056021,Energy
COH,2017-05-10,47.01,53.1122189804,0.129806827917,64.0,3,1,0.878417692473,152.72249908,0.229662041823,0.063757,Consumer Discretionary
COL,2017-07-28,119.0,520.842436052,3.37682719372,62.0,3,1,0.934812826039,292.588968213,0.123903370011,0.083666,Industrials
COO,2017-06-02,243.72,324.409062117,0.331072797131,63.0,2,1,0.907394210069,304.752287337,0.20819971156,0.057832,Health Care
COP,2017-08-01,45.56,52.9215413004,0.161579045223,65.0,3,1,0.793805467222,83.1288343871,0.271080577672,0.251702,Energy
COST,2017-06-01,156.44,217.171006845,0.388206384845,65.0,2,1,0.97586095316,1294.65300575,0.0914532261018,0.312402,Consumer Staples
CPB,2017-06-08,53.18,60.3942770716,0.135657711011,63.0,4,1,0.872321936884,106.899084711,0.135687632338,0.047278,Consumer Staples
CRM,2017-05-22,90.45,140.41263123,0.552378454724,49.0,2,0,0.842700068919,129.574764878,0.350897633603,0.285547,Information Technology
CSCO,2017-05-23,31.8,30.1496256476,-0.05189856454,63.0,2,1,0.721843030319,81.447863541,0.135216456103,0.751992,Information Technology
CSX,2017-07-19,48.74,77.9959999708,0.60024620375,65.0,2,1,0.943655044067,536.93016287,0.182206576164,0.222088,Industrials
CTAS,2017-07-31,135.0,200.461790797,0.484902154051,64.0,4,1,0.921223546657,185.182839466,0.133768029832,0.051105,Industrials
CTL,2017-05-05,22.47,26.1908073824,0.165590003669,63.0,1,0,0.657749501672,120.153863334,0.155746374986,0.060112,Telecommunication Services
CTSH,2017-08-03,71.18,85.1624354682,0.196437699749,64.0,5,2,0.934319594348,180.238035634,0.271908432647,0.194408,Information Technology
CTXS,2017-08-04,78.16,58.1086561414,-0.256542270453,63.0,2,0,0.805375859467,129.28137134,0.293316510523,0.059767,Information Technology
CVS,2017-05-02,77.97,88.8926870873,0.140088329965,63.0,4,3,0.937582492738,233.827763794,0.160413621141,0.370827,Consumer Staples
CVX,2017-08-03,110.11,103.511981985,-0.0599220598903,65.0,4,1,0.95339874797,328.338414804,0.114185177822,0.935073,Energy
CXO,2017-08-03,118.73,140.946672017,0.187119279179,38.0,2,1,0.790870871804,70.962091147,0.25636990078,0.088332,Energy
D,2017-08-03,78.08,82.7409390682,0.0596944040496,65.0,3,2,0.970093038819,692.990003144,0.0879132393627,0.228313,Utilities
DAL,2017-07-13,50.61,62.5365665748,0.23565632434,36.0,1,1,0.909812695997,354.081231466,0.231171198878,0.182825,Industrials
DD,2017-07-25,82.01,82.7571200862,0.00911010957398,64.0,3,1,0.874291924153,147.053706443,0.139768492542,0.34695,Materials
DE,2017-06-02,129.75,136.647029345,0.0531562955331,64.0,2,1,0.916952662286,348.801743644,0.169706108171,0.173513,Industrials
DFS,2017-08-01,61.04,59.2194387334,-0.0298257088238,35.0,5,1,0.958731372566,158.974077132,0.149615029139,0.111498,Financials
DG,2017-06-01,74.86,89.0479339515,0.189526234992,30.0,1,0,0.932350889398,400.682649955,0.0965642377663,0.085415,Consumer Discretionary
DGX,2017-07-25,106.97,105.154555545,-0.01697152898,64.0,2,1,0.869177940631,210.285079763,0.119832472116,0.071001,Health Care
DHI,2017-07-27,36.59,37.5108494973,0.0251666984769,65.0,3,1,0.837242239379,110.740805632,0.193567896717,0.057931,Consumer Discretionary
DHR,2017-07-20,81.01,79.471883114,-0.0189867533141,64.0,3,2,0.940384496268,332.257360675,0.14543772503,0.239245,Health Care
DIS,2017-05-09,107.69,103.870998958,-0.0354629124551,62.0,2,1,0.951767073518,602.848112059,0.142214600435,0.736062,Consumer Discretionary
DISCA,2017-08-04,23.73,27.6939443314,0.167043587503,35.0,3,1,0.924949442661,140.675982722,0.0978231912443,0.018553,Consumer Discretionary
DISH,2017-08-03,60.62,58.2262603068,-0.0394876227851,69.0,2,1,0.834306604137,172.198280975,0.213595098988,0.069328,Consumer Discretionary
DLR,2017-05-10,115.2,131.936296651,0.145280352872,46.0,3,1,0.952522158396,301.936855873,0.127688374682,0.084491,Real Estate
DLTR,2017-05-25,74.11,235.432957416,2.17680417509,58.0,8,3,0.941546006505,115.765731051,0.211127223247,0.07901,Consumer Discretionary
DOV,2017-07-20,86.54,86.6413188359,0.00117077462355,64.0,3,1,0.896739071057,183.36830411,0.170398146285,0.061066,Industrials
DOW,2017-07-27,64.11,70.7047821356,0.102866668781,64.0,3,1,0.77837036684,74.7526722876,0.195151839284,0.351983,Materials
DPS,2017-07-27,90.66,91.0088422624,0.00384780787969,34.0,5,1,0.978188551672,296.993385854,0.0744821249208,0.079249,Consumer Staples
DRI,2017-07-21,83.15,81.5197535109,-0.0196060912695,64.0,2,1,0.904554164476,299.530114223,0.163593536258,0.052537,Consumer Discretionary
DTE,2017-07-26,108.94,119.011334412,0.0924484524709,64.0,2,1,0.961349096082,784.487407968,0.102345039455,0.090306,Utilities
DUK,2017-08-03,86.48,87.4200559796,0.0108702125299,42.0,2,0,0.88662447946,161.315046337,0.114296669145,0.280121,Utilities
DVA,2017-08-01,57.7,89.3982500387,0.549363085592,64.0,2,1,0.850109564808,179.653502854,0.279576575168,0.048722,Health Care
DVN,2017-08-02,33.66,31.8236535476,-0.0545557472476,64.0,3,1,0.797377634232,83.6410759514,0.205847369451,0.079327,Energy
EA,2017-05-24,117.22,133.143187156,0.135840190715,62.0,1,1,0.764588284258,199.120493675,0.268033426956,0.162727,Information Technology
EBAY,2017-07-21,35.62,38.3251248697,0.0759439884806,65.0,3,0,0.641094440268,39.1066300634,0.298360571022,0.177098,Information Technology
ECL,2017-08-03,132.9,138.862069449,0.0448613201563,65.0,5,1,0.965101167657,354.974448905,0.115314999106,0.163773,Materials
ED,2017-08-03,82.8,89.4789584834,0.0806637497996,64.0,2,1,0.97294099317,1133.62254883,0.0691267635886,0.118483,Utilities
EFX,2017-07-27,145.43,161.170542809,0.108234496385,65.0,5,1,0.937588603092,193.29074679,0.14969178154,0.0808,Industrials
EIX,2017-07-27,79.29,83.7396772447,0.0561190218783,42.0,3,1,0.921307465948,161.005039694,0.103404500277,0.120465,Utilities
EL,2017-05-03,98.58,112.25931541,0.138763597183,65.0,2,1,0.95050367973,615.512706917,0.157485685665,0.102549,Consumer Staples
EMN,2017-08-04,84.07,109.429085123,0.301642501755,65.0,2,1,0.894132380242,271.264281308,0.224053891851,0.059397,Materials
EMR,2017-08-02,61.15,87.0513415877,0.42357059015,51.0,3,1,0.860930031491,104.177084255,0.111733886672,0.183343,Industrials
EOG,2017-08-01,90.45,82.4707966931,-0.0882167308671,64.0,3,1,0.93705737416,313.637177026,0.196147610558,0.255041,Energy
EQIX,2017-08-04,445.58,953.770026465,1.14051354743,66.0,3,1,0.864187469172,138.866967929,0.434309278618,0.161547,Real Estate
EQR,2017-08-04,67.32,61.6938226417,-0.0835736387144,64.0,3,2,0.933289090879,294.791093041,0.144597568844,0.116204,Real Estate
EQT,2017-07-27,62.46,111.679482489,0.788016050096,65.0,4,1,0.912513182096,167.884694898,0.175090019789,0.049908,Energy
ES,2017-08-04,61.58,69.4308059713,0.127489541593,65.0,4,1,0.943020969101,265.805056658,0.133431878121,0.090556,Utilities
ESRX,2017-07-25,62.53,89.9775021408,0.43894933857,65.0,3,2,0.932030070601,293.530952269,0.229943176977,0.175401,Health Care
ESS,2017-07-31,262.0,290.503392323,0.108791573753,65.0,3,1,0.894431054153,181.746294934,0.211862199852,0.081751,Real Estate
ETFC,2017-08-03,41.21,40.5781479324,-0.0153324937528,65.0,2,1,0.908260689778,317.814482284,0.317994845957,0.051774,Financials
ETN,2017-08-01,74.53,73.7877822554,-0.00995864409721,64.0,3,1,0.907358610765,206.68053851,0.16992846781,0.16851,Industrials
ETR,2017-08-03,76.88,59.8621434059,-0.221356095136,64.0,3,2,0.883466110361,160.205089396,0.117265926955,0.064662,Utilities
EW,2017-07-28,116.19,163.291722152,0.405385335672,65.0,3,1,0.961488003264,533.60661113,0.178993643516,0.11875,Health Care
EXC,2017-08-02,38.17,38.3014254997,0.00344316216082,66.0,2,1,0.816802151689,145.903830338,0.159046871231,0.164258,Utilities
EXPD,2017-05-04,59.56,40.1147877151,-0.326481065899,64.0,3,1,0.844960911915,115.449713097,0.169448076192,0.049951,Industrials
EXPE,2017-07-28,151.35,188.864419543,0.247865342207,45.0,5,1,0.889566163436,71.8857220012,0.213631096228,0.087737,Consumer Discretionary
EXR,2017-08-04,77.75,72.710094683,-0.0648219333379,51.0,2,1,0.948732191008,463.635428378,0.200971363227,0.04548,Real Estate
F,2017-07-26,10.95,9.65206934676,-0.118532479748,64.0,1,1,0.5326987001,72.8166590025,0.304466244122,0.215858,Consumer Discretionary
FAST,2017-07-17,43.86,49.0054174769,0.117314579957,60.0,5,3,0.963247975488,310.270747983,0.129173791896,0.058035,Industrials
FCX,2017-08-04,14.41,17.7102529737,0.229025189017,65.0,3,1,0.769072134204,72.0476067487,0.318372540392,0.08113,Materials
FDX,2017-07-17,209.32,236.490388104,0.129803115346,66.0,2,1,0.885197311752,251.594416133,0.137263626358,0.244887,Industrials
FE,2017-07-27,32.07,24.823651813,-0.225954106236,67.0,5,1,0.75215938727,41.0600361765,0.142380169831,0.065166,Utilities
FFIV,2017-08-02,119.78,133.233503598,0.112318447136,65.0,3,1,0.924620805498,262.680215355,0.267279879619,0.03883,Information Technology
FIS,2017-08-03,90.37,81.7868500588,-0.0949778681107,61.0,2,0,0.900887946857,273.687705971,0.262320347773,0.139173,Information Technology
FISV,2017-08-02,123.08,153.693469321,0.24872822003,64.0,2,1,0.973020010834,1137.03197365,0.101953023483,0.127632,Information Technology
FITB,2017-05-05,27.18,22.2416074706,-0.181692146042,64.0,4,2,0.873374509964,109.632539373,0.211611410593,0.090093,Financials
FL,2017-06-06,49.0,49.8556996506,0.0174632581759,59.0,2,1,0.909640516184,292.940301728,0.219653310205,0.030516,Consumer Discretionary
FLIR,2017-07-28,37.55,37.5397940326,-0.000271796734227,65.0,4,2,0.869335516672,107.451025653,0.217387146807,0.024495,Information Technology
FLR,2017-08-03,40.06,45.3358662606,0.131699107854,62.0,3,1,0.883816884002,155.677752905,0.178229892384,0.029089,Industrials
FLS,2017-05-01,41.19,46.7887901235,0.1359259559,51.0,2,1,0.864834504031,160.958445354,0.311062321544,0.028156,Industrials
FMC,2017-08-02,84.35,94.4265397695,0.119461052395,64.0,3,1,0.951887326193,416.47543024,0.182916521047,0.047069,Materials
FOX,2017-05-10,28.06,25.4248944806,-0.093909676388,47.0,5,1,0.90288906763,86.537016477,0.147772904866,0.063442,Consumer Discretionary
FRT,2017-08-02,133.64,131.387838814,-0.0168524482607,65.0,3,1,0.966019749824,607.482330846,0.126127681398,0.044172,Real Estate
GD,2017-04-26,200.07,219.747834321,0.0983547474437,64.0,3,1,0.926240324072,264.708409247,0.144417690527,0.271227,Industrials
GE,2017-07-28,25.78,24.4556539275,-0.0513710656528,64.0,2,1,0.847688181954,176.312579642,0.116229085642,1.097335,Industrials
GGP,2017-08-03,22.19,19.1876676108,-0.135301144174,61.0,4,1,0.785081098687,55.7937682928,0.424586379704,0.063981,Real Estate
GILD,2017-05-10,73.16,106.020691235,0.44916199063,64.0,4,0,0.909361453584,159.017129138,0.295607725925,0.452251,Health Care
GIS,2017-06-29,56.17,53.3566882589,-0.0500856638977,65.0,6,1,0.944074194452,181.062220688,0.113408381612,0.148053,Consumer Staples
GLW,2017-07-26,29.25,22.9443697148,-0.215577103767,66.0,2,1,0.762520559723,105.353952334,0.269238789504,0.138676,Information Technology
GOOGL,2017-07-25,945.79,1049.25655109,0.10939696031,51.0,3,2,0.934157514853,237.462701545,0.13724641639,1.392971,Information Technology
GPC,2017-07-28,83.88,84.7660633516,0.0105634638959,64.0,3,1,0.974176354611,793.208192858,0.0872688220234,0.056984,Consumer Discretionary
GPN,2017-08-03,97.72,109.023694001,0.115674314375,62.0,3,1,0.887257925929,161.019330043,0.200041644901,0.067072,Information Technology
GPS,2017-06-05,23.87,22.44288848,-0.0597868253025,64.0,3,2,0.85880242133,128.727762882,0.15208430306,0.024617,Consumer Discretionary
GRMN,2017-08-02,51.88,47.5566253796,-0.0833341291528,64.0,2,1,0.816531051782,141.191178839,0.251454639937,0.027969,Consumer Discretionary
GS,2017-08-04,229.79,262.49073151,0.142307026025,62.0,2,1,0.787824632553,114.249014633,0.173298672037,0.3839,Financials
GT,2017-07-28,31.2,35.9713054268,0.152926455986,66.0,2,1,0.749860498067,98.4274994507,0.254318173634,0.042598,Consumer Discretionary
GWW,2017-07-27,170.35,134.175069632,-0.212356503478,64.0,2,1,0.95981278586,753.331392005,0.138018342024,0.042349,Industrials
HAL,2017-07-28,41.99,37.9465080226,-0.0962965462585,65.0,3,2,0.836249515619,109.946179512,0.25112192529,0.185438,Energy
HAS,2017-08-02,103.49,142.568693456,0.37760840135,64.0,2,1,0.952510328915,632.802130341,0.148943765865,0.059889,Consumer Discretionary
HBAN,2017-07-31,13.3,12.8737152097,-0.0320514879912,67.0,4,2,0.808450259395,70.6395058424,0.231396677651,0.068648,Financials
HBI,2017-08-02,24.29,21.5645814881,-0.112203314609,38.0,2,1,0.915555822665,201.579640348,0.219549012317,0.041,Consumer Discretionary
HCN,2017-07-28,71.83,63.0863685146,-0.121726736536,66.0,3,1,0.919605725129,248.838428087,0.167389473467,0.127293,Real Estate
HCP,2017-08-01,29.85,23.6077084693,-0.209121994329,66.0,3,1,0.887412151459,171.775652353,0.175631945217,0.069131,Real Estate
HD,2017-05-23,152.75,167.266960521,0.0950373847514,63.0,5,2,0.943545747566,208.246872739,0.150948763589,0.829277,Consumer Discretionary
HES,2017-08-03,44.35,35.7039794547,-0.194949730447,64.0,2,1,0.820069842941,144.567929217,0.230482166374,0.05519,Energy
HIG,2017-07-27,56.29,46.6613365793,-0.171054599764,64.0,2,1,0.813280531726,138.202279903,0.22077283917,0.093204,Financials
HOG,2017-08-03,48.34,42.0641933038,-0.129826369387,65.0,2,1,0.653699760074,61.405364798,0.198405273932,0.040532,Consumer Discretionary
HOLX,2017-08-02,39.25,52.8946164109,0.347633539132,65.0,2,1,0.824334910377,151.164823236,0.350469971912,0.059978,Health Care
